,zfygpa,zgpa,DOB_yr,isPartTime,sex,race,cluster_tier,family_income,lsat,ugpa,pass_bar,weighted_lsat_ugpa
19192,0.59,0.46,68.0,No,Female,White,3.0,2.0,39.0,3.9,Passed,847.8947169999999
19193,-0.27,-0.2,60.0,No,Male,White,3.0,3.0,36.0,3.3,Passed,740.526298
19195,-1.06,-1.19,68.0,No,Male,White,5.0,4.0,38.0,3.8,Passed,822.105244
19196,1.44,0.0,68.0,No,Male,White,3.0,1.0,39.0,3.3,Failed_or_not_attempted,787.8947169999999
19197,0.39,0.23,51.0,No,Female,White,3.0,3.0,34.0,2.7,Passed,648.947352
19198,1.85,1.87,68.0,No,Female,White,3.0,3.0,43.0,4.0,Passed,921.052609
19199,-0.49,0.09,62.0,No,Female,White,3.0,3.0,36.0,3.3,Passed,740.526298
19200,0.63,0.0,65.0,No,Male,White,6.0,3.0,43.0,3.5,Passed,871.052609
19201,0.25,2.72,68.0,No,Female,White,5.0,4.0,38.0,3.2,Passed,762.105244
19202,-0.8,-1.25,67.0,No,Female,Other,5.0,4.0,39.0,3.1,Passed,767.894717
19203,-0.08,0.49,67.0,No,Female,White,3.0,4.0,32.0,3.8,Passed,727.3684059999999
19204,1.81,1.62,69.0,No,Female,White,6.0,4.0,45.0,3.9,Passed,942.6315549999999
19205,-0.61,0.0,66.0,No,Male,Black,1.0,4.0,35.0,2.7,Failed_or_not_attempted,664.736825
19206,-0.02,0.53,69.0,No,Male,White,5.0,3.0,45.0,3.5,Passed,902.6315549999999
19207,1.16,-1.13,68.0,No,Male,White,4.0,4.0,45.0,3.0,Passed,852.6315549999999
19208,0.59,1.29,67.0,No,Male,White,3.0,4.0,40.0,3.2,Passed,793.6841900000001
19209,1.45,1.49,64.0,No,Male,Other,4.0,2.0,40.0,3.5,Passed,823.68419
19210,1.08,1.49,67.0,No,Male,White,5.0,4.0,46.0,3.2,Passed,888.421028
19211,-0.18,0.26,66.0,Yes,Female,White,3.0,4.0,27.5,3.6,Passed,636.3157775
19212,0.1,-0.21,68.0,No,Male,White,3.0,5.0,35.0,2.4,Passed,634.736825
19213,1.82,1.61,60.0,No,Female,White,3.0,4.0,40.0,2.6,Passed,733.6841900000001
19214,1.64,1.95,58.0,No,Male,White,3.0,4.0,47.0,3.3,Passed,914.210501
19215,-0.29,0.46,65.0,No,Male,White,3.0,3.0,29.0,2.9,Passed,589.9999869999999
19216,-0.13,-1.12,68.0,No,Male,White,3.0,5.0,43.0,2.7,Passed,791.052609
19217,-0.36,-1.03,69.0,No,Female,White,3.0,4.0,32.5,2.9,Passed,645.2631425
19218,-0.36,-0.31,68.0,No,Female,White,5.0,2.0,32.0,3.4,Passed,687.3684059999999
19219,0.89,1.81,60.0,No,Male,Other,3.0,3.0,34.0,3.4,Passed,718.9473519999999
19220,0.42,-0.31,69.0,No,Female,White,4.0,4.0,36.0,3.4,Passed,750.526298
19221,-0.59,0.37,59.0,No,Female,White,3.0,4.0,29.0,2.8,Passed,579.9999869999999
19222,-1.35,-2.0,70.0,No,Female,Black,3.0,3.0,30.0,2.9,Failed_or_not_attempted,605.78946
19223,-0.74,-0.52,63.0,No,Female,White,3.0,3.0,38.0,2.8,Passed,722.105244
19224,1.4,1.59,62.0,Yes,Male,White,5.0,5.0,31.5,3.0,Passed,639.4736694999999
19225,0.5,1.48,68.0,No,Male,White,2.0,3.0,32.0,2.6,Passed,607.368406
19226,-1.73,-2.0,61.0,No,Female,White,5.0,2.0,26.3,3.4,Passed,597.3684099
19227,0.5,0.25,65.0,No,Female,White,3.0,4.0,42.0,3.9,Passed,895.2631359999999
19228,-0.43,-0.31,48.0,No,Male,White,4.0,1.0,42.0,3.1,Passed,815.263136
19229,-0.79,-0.92,66.0,No,Male,Other,4.0,4.0,38.0,3.7,Passed,812.105244
19230,-0.41,-0.79,68.0,No,Male,White,4.0,2.0,43.0,3.3,Failed_or_not_attempted,851.052609
19231,0.58,0.69,69.0,No,Female,Other,6.0,2.0,44.0,3.4,Passed,876.842082
19232,-1.1,-0.71,67.0,No,Male,White,2.0,3.0,34.0,2.5,Passed,628.9473519999999
19233,1.64,1.49,67.0,No,Male,White,4.0,3.0,43.0,3.9,Passed,911.052609
19234,-0.28,0.17,66.0,No,Male,White,5.0,4.0,40.0,3.6,Passed,833.6841900000001
19235,0.4,0.83,68.0,No,Male,White,4.0,4.0,33.0,3.4,Passed,703.157879
19236,-0.05,-0.55,68.0,No,Female,White,4.0,4.0,36.0,3.7,Passed,780.526298
19237,0.01,0.31,69.0,No,Male,White,4.0,3.0,37.0,3.7,Passed,796.315771
19238,-1.87,-2.19,70.0,No,Female,Black,5.0,3.0,34.0,3.7,Passed,748.947352
19239,0.0,0.0,68.0,No,Male,Other,4.0,3.0,22.5,3.1,Passed,507.3684125
19240,1.3,0.85,69.0,No,Female,White,3.0,3.0,31.0,3.6,Passed,691.578933
19241,-1.34,-1.74,69.0,No,Male,White,3.0,5.0,34.0,3.3,Passed,708.9473519999999
19242,0.0,0.0,67.0,No,Male,White,4.0,4.0,40.0,3.4,Passed,813.68419
19243,-0.6,-0.48,68.0,No,Male,White,4.0,4.0,36.0,3.4,Passed,750.526298
19244,-1.27,0.0,68.0,No,Female,White,3.0,4.0,37.0,3.2,Passed,746.315771
19245,-0.08,-0.31,67.0,No,Female,Black,5.0,2.0,28.0,3.3,Passed,614.210514
19246,0.31,0.0,58.0,No,Female,White,4.0,3.0,40.0,2.4,Passed,713.68419
19247,0.02,-0.28,69.0,No,Male,White,6.0,3.0,41.0,3.1,Passed,799.473663
19248,-1.9,0.0,55.0,No,Male,Black,2.0,1.0,19.0,2.9,Failed_or_not_attempted,432.105257
19249,0.5,-0.27,69.0,Yes,Female,White,3.0,4.0,39.0,3.4,Failed_or_not_attempted,797.8947169999999
19250,1.25,1.31,61.0,Yes,Male,White,3.0,4.0,33.0,3.1,Passed,673.157879
19251,-0.37,-0.2,62.0,Yes,Female,White,4.0,4.0,31.5,3.5,Passed,689.4736694999999
19252,-0.68,-0.68,69.0,No,Male,Other,4.0,4.0,39.0,3.8,Passed,837.8947169999999
19253,-0.14,-0.06,71.0,No,Male,White,3.0,4.0,46.0,3.8,Passed,948.421028
19254,1.96,2.06,63.0,No,Female,White,5.0,3.0,43.0,3.4,Passed,861.052609
19255,1.38,0.0,65.0,Yes,Male,White,3.0,4.0,36.0,3.2,Failed_or_not_attempted,730.526298
19256,-0.69,-0.71,57.0,Yes,Male,White,4.0,3.0,34.0,3.5,Passed,728.9473519999999
19257,0.7,0.8,65.0,No,Male,White,5.0,5.0,43.5,3.8,Passed,908.9473455
19258,0.91,1.27,69.0,No,Female,White,2.0,3.0,34.0,3.8,Passed,758.9473519999999
19260,1.95,2.02,57.0,Yes,Male,White,3.0,4.0,36.0,3.6,Passed,770.526298
19261,0.12,0.59,57.0,Yes,Male,White,3.0,2.0,35.0,3.1,Passed,704.736825
19262,-2.69,0.0,60.0,Yes,Male,White,3.0,3.0,42.0,3.4,Failed_or_not_attempted,845.2631359999999
19263,-0.03,0.07,51.0,No,Female,White,5.0,2.0,44.0,3.2,Failed_or_not_attempted,856.842082
19264,-1.28,-1.29,68.0,No,Female,Other,4.0,4.0,38.0,3.3,Passed,772.105244
19265,-2.34,0.0,69.0,No,Female,Other,3.0,4.0,30.0,3.2,Failed_or_not_attempted,635.78946
19266,-1.56,-1.61,68.0,No,Male,Other,4.0,3.0,30.0,2.7,Passed,585.78946
19267,-0.56,-0.3,47.0,No,Female,White,3.0,3.0,32.0,3.5,Passed,697.368406
19268,-0.59,0.0,68.0,No,Female,White,3.0,3.0,39.0,3.4,Failed_or_not_attempted,797.8947169999999
19269,-0.03,0.55,69.0,No,Female,White,4.0,4.0,40.0,3.6,Passed,833.6841900000001
19270,-0.3,0.01,68.0,No,Female,White,6.0,5.0,44.0,3.6,Passed,896.842082
19272,-0.47,0.0,70.0,No,Female,White,3.0,4.0,40.0,3.5,Failed_or_not_attempted,823.68419
19273,-1.08,-1.74,64.0,No,Male,Other,5.0,2.0,35.0,2.5,Passed,644.736825
19274,0.44,0.14,52.0,Yes,Male,White,4.0,3.0,36.0,3.6,Passed,770.526298
19275,-0.66,-0.99,42.0,No,Male,White,4.0,4.0,31.0,2.1,Passed,541.578933
19276,-0.84,-1.04,68.0,No,Female,Other,6.0,4.0,42.0,3.5,Passed,855.263136
19277,0.89,1.33,45.0,No,Female,White,2.0,4.0,34.0,2.7,Failed_or_not_attempted,648.947352
19278,-1.59,-0.6,64.0,No,Female,White,3.0,5.0,28.0,3.6,Passed,644.210514
19279,-0.87,-1.08,67.0,No,Female,Black,5.0,3.0,39.0,2.9,Passed,747.8947169999999
19280,0.03,0.55,69.0,No,Female,White,3.0,5.0,35.0,3.1,Passed,704.736825
19281,1.24,1.26,64.0,No,Male,White,2.0,1.0,39.0,2.7,Passed,727.894717
19282,-1.13,-1.52,68.0,No,Male,Other,6.0,3.0,47.0,2.8,Passed,864.210501
19283,-0.11,0.55,67.0,No,Female,White,4.0,3.0,42.0,3.4,Passed,845.2631359999999
19284,0.0,0.0,67.0,No,Male,White,6.0,3.0,37.0,3.5,Passed,776.315771
19285,0.27,0.5,68.0,No,Female,White,3.0,4.0,37.0,3.6,Passed,786.315771
19286,1.06,0.88,64.0,No,Male,White,4.0,4.0,44.0,3.4,Passed,876.842082
19287,-0.9,2.71,54.0,Yes,Female,White,4.0,4.0,33.0,3.0,Passed,663.157879
19288,-0.82,-0.45,69.0,No,Female,White,2.0,3.0,27.0,3.2,Passed,588.4210410000001
19289,0.7,0.83,69.0,No,Male,White,3.0,3.0,40.0,3.1,Passed,783.6841900000001
19290,-0.2,-0.09,65.0,No,Female,White,4.0,4.0,37.0,3.2,Passed,746.315771
19291,-1.21,-1.97,61.0,No,Female,Other,5.0,3.0,34.0,3.1,Failed_or_not_attempted,688.947352
19292,0.0,0.0,66.0,No,Female,White,5.0,4.0,40.0,2.9,Passed,763.68419
19293,-0.95,-0.53,0.0,No,Male,White,3.0,4.0,38.0,3.6,Passed,802.105244
19294,-1.38,-1.22,61.0,No,Female,White,4.0,3.0,39.0,3.6,Passed,817.894717
19295,0.58,1.12,63.0,No,Female,White,5.0,4.0,39.0,3.1,Passed,767.894717
19296,0.06,0.36,69.0,No,Male,White,3.0,3.0,37.0,3.2,Passed,746.315771
19297,0.0,0.0,57.0,No,Male,White,3.0,2.0,34.0,3.9,Failed_or_not_attempted,768.9473519999999
19298,1.3,1.11,64.0,No,Male,White,6.0,4.0,41.0,3.2,Passed,809.473663
19299,0.55,0.23,64.0,No,Female,White,1.0,2.0,36.0,3.3,Passed,740.526298
19300,-0.12,-0.42,66.0,No,Male,White,4.0,4.0,44.0,3.6,Passed,896.842082
19301,-0.71,-0.83,69.0,No,Male,White,4.0,4.0,39.0,3.9,Passed,847.8947169999999
19302,-2.49,0.0,69.0,No,Male,White,3.0,5.0,33.0,2.0,Failed_or_not_attempted,563.157879
19303,-0.89,-0.55,68.0,No,Female,Other,5.0,5.0,33.0,2.9,Passed,653.157879
19304,0.0,-0.59,69.0,No,Male,White,5.0,4.0,38.0,3.6,Passed,802.105244
19305,-1.23,0.0,69.0,No,Female,Other,6.0,3.0,38.5,3.7,Passed,819.9999805
19306,0.0,0.0,69.0,No,Female,White,6.0,5.0,47.0,3.7,Passed,954.210501
19307,0.36,-0.15,69.0,No,Male,White,3.0,4.0,39.0,3.4,Passed,797.8947169999999
19308,2.16,2.23,69.0,No,Female,White,2.0,4.0,29.0,3.7,Passed,669.999987
19309,-0.1,-0.23,61.0,No,Male,White,3.0,3.0,37.0,2.3,Passed,656.3157709999999
19310,-0.96,-0.06,62.0,No,Female,White,6.0,3.0,41.0,3.7,Passed,859.473663
19311,-0.02,0.43,63.0,No,Male,White,4.0,5.0,39.0,3.2,Passed,777.894717
19312,0.24,-0.21,69.0,No,Male,White,4.0,2.0,46.0,3.3,Passed,898.421028
19313,2.44,2.33,69.0,No,Male,White,3.0,3.0,37.0,3.1,Passed,736.315771
19314,0.6,0.39,69.0,No,Male,White,6.0,4.0,46.0,3.4,Passed,908.421028
19315,0.06,-0.16,68.0,No,Male,White,5.0,3.0,45.0,3.1,Passed,862.6315549999999
19316,0.0,0.0,66.0,No,Female,White,6.0,3.0,37.5,3.5,Passed,784.2105075
19317,-1.14,-0.95,69.0,No,Female,White,5.0,2.0,36.0,2.9,Passed,700.526298
19319,-0.01,-0.27,69.0,No,Female,White,4.0,4.0,39.0,3.0,Passed,757.8947169999999
19320,-0.27,-0.41,69.0,No,Male,White,6.0,5.0,44.0,3.7,Passed,906.842082
19321,-1.3,-0.72,68.0,No,Female,White,4.0,4.0,38.0,3.5,Passed,792.105244
19322,-0.42,0.55,58.0,No,Male,White,3.0,3.0,35.0,2.9,Passed,684.736825
19323,-0.08,1.04,62.0,No,Male,White,3.0,3.0,32.0,3.2,Passed,667.368406
19324,-0.23,0.07,66.0,No,Male,White,3.0,4.0,40.0,2.8,Passed,753.68419
19325,-0.01,0.76,69.0,No,Female,Other,4.0,1.0,41.0,3.3,Failed_or_not_attempted,819.473663
19326,1.23,1.36,65.0,No,Male,White,3.0,4.0,35.0,3.2,Passed,714.736825
19327,1.28,1.45,66.0,No,Male,White,4.0,4.0,42.0,3.1,Passed,815.263136
19328,0.25,0.8,69.0,No,Female,White,3.0,2.0,30.0,3.6,Passed,675.78946
19329,0.23,0.13,62.0,No,Female,Other,5.0,4.0,47.0,3.3,Passed,914.210501
19330,-0.6,-0.13,68.0,No,Male,White,5.0,4.0,44.0,3.5,Passed,886.842082
19331,0.46,1.05,69.0,No,Female,White,4.0,4.0,42.0,3.1,Passed,815.263136
19332,0.56,1.09,65.0,No,Female,White,3.0,5.0,40.0,3.5,Passed,823.68419
19333,-0.18,-0.35,68.0,No,Male,White,5.0,5.0,39.0,3.7,Passed,827.894717
19335,0.0,0.0,69.0,No,Female,White,3.0,5.0,36.0,3.1,Failed_or_not_attempted,720.526298
19336,0.16,-0.05,64.0,No,Female,Other,3.0,2.0,30.5,3.3,Passed,653.6841965
19337,-0.95,-0.9,66.0,Yes,Female,Other,4.0,3.0,28.0,2.8,Failed_or_not_attempted,564.210514
19338,0.44,1.29,66.0,No,Female,White,3.0,4.0,42.0,3.1,Passed,815.263136
19339,-1.16,-1.85,60.0,No,Male,White,1.0,2.0,31.0,2.3,Failed_or_not_attempted,561.578933
19340,1.79,0.5,67.0,No,Male,White,6.0,3.0,44.0,3.4,Passed,876.842082
19341,-0.75,0.0,69.0,No,Male,White,2.0,4.0,33.0,2.4,Failed_or_not_attempted,603.157879
19342,-0.92,-0.67,56.0,No,Female,White,3.0,3.0,23.0,3.0,Passed,505.263149
19343,-1.64,-1.74,69.0,No,Male,White,3.0,3.0,31.0,3.6,Failed_or_not_attempted,691.578933
19344,-1.83,0.0,55.0,No,Male,White,4.0,1.0,37.0,3.3,Failed_or_not_attempted,756.3157709999999
19345,1.99,1.14,58.0,Yes,Male,White,5.0,4.0,32.5,2.8,Passed,635.2631425
19346,-2.22,-1.89,58.0,No,Male,Black,3.0,3.0,29.0,2.5,Passed,549.9999869999999
19347,0.0,0.0,63.0,No,Male,White,2.0,3.0,34.0,2.8,Failed_or_not_attempted,658.9473519999999
19348,0.0,0.0,63.0,Yes,Female,Other,5.0,3.0,33.0,3.0,Failed_or_not_attempted,663.157879
19349,-0.32,0.0,70.0,No,Male,White,6.0,4.0,42.0,3.9,Passed,895.2631359999999
19350,0.93,1.55,68.0,No,Male,White,3.0,3.0,37.0,2.8,Passed,706.3157709999999
19351,1.34,1.38,64.0,No,Female,White,2.0,3.0,31.0,3.3,Passed,661.578933
19352,-0.03,0.26,59.0,No,Male,White,4.0,3.0,29.0,3.8,Passed,679.9999869999999
19353,-1.19,-1.45,68.0,No,Female,Black,6.0,3.0,31.5,2.6,Passed,599.4736695
19354,-1.3,-1.37,69.0,No,Female,White,6.0,3.0,42.0,3.9,Passed,895.2631359999999
19355,-2.99,0.0,68.0,No,Male,White,3.0,4.0,45.0,2.1,Failed_or_not_attempted,762.6315549999999
19356,-1.04,-1.33,68.0,No,Male,White,3.0,3.0,32.0,2.4,Passed,587.3684059999999
19357,-0.42,0.0,68.0,No,Female,Black,1.0,4.0,31.0,2.2,Failed_or_not_attempted,551.578933
19358,1.31,1.09,65.0,No,Male,White,4.0,3.0,38.0,3.1,Passed,752.105244
19359,0.0,0.0,63.0,No,Male,Black,6.0,3.0,31.0,3.3,Failed_or_not_attempted,661.578933
19360,0.09,0.48,66.0,No,Female,White,4.0,4.0,33.5,3.5,Passed,721.0526155
19361,-0.34,0.32,69.0,No,Female,White,4.0,4.0,35.0,4.0,Passed,794.736825
19362,1.36,1.34,67.0,No,Male,White,4.0,3.0,46.0,3.3,Passed,898.421028
19363,-1.01,-1.24,67.0,Yes,Female,White,3.0,4.0,34.0,3.2,Passed,698.947352
19364,0.0,0.0,68.0,No,Male,White,1.0,3.0,27.5,3.4,Passed,616.3157775
19365,0.71,0.69,60.0,No,Male,White,5.0,3.0,44.0,3.1,Passed,846.842082
19366,-0.5,-0.81,61.0,No,Female,White,5.0,4.0,33.0,3.2,Passed,683.157879
19367,0.0,0.0,66.0,No,Male,White,3.0,5.0,35.0,2.9,Failed_or_not_attempted,684.736825
19368,1.08,0.0,68.0,No,Female,White,3.0,4.0,33.0,2.8,Passed,643.157879
19369,0.15,0.18,69.0,No,Female,White,5.0,3.0,33.0,3.7,Passed,733.157879
19370,-0.49,-0.89,65.0,No,Male,White,3.0,4.0,42.0,2.4,Passed,745.2631359999999
19371,0.0,0.0,51.0,No,Female,White,4.0,3.0,33.0,3.9,Failed_or_not_attempted,753.157879
19372,-0.59,-0.31,69.0,No,Male,White,3.0,4.0,30.0,3.7,Passed,685.78946
19373,-0.3,-1.06,50.0,No,Male,White,2.0,2.0,38.0,2.3,Failed_or_not_attempted,672.105244
19374,0.69,0.0,64.0,Yes,Male,White,5.0,4.0,43.0,3.4,Failed_or_not_attempted,861.052609
19375,-0.82,-1.0,66.0,No,Male,Other,5.0,3.0,40.0,3.0,Passed,773.68419
19376,-0.16,-0.21,66.0,No,Female,White,4.0,3.0,34.0,3.5,Passed,728.9473519999999
19377,0.34,0.06,66.0,No,Male,Other,4.0,3.0,43.0,3.0,Passed,821.052609
19378,-1.03,-1.21,69.0,No,Male,Black,3.0,4.0,29.0,2.8,Passed,579.9999869999999
19379,0.43,0.57,68.0,No,Female,White,5.0,1.0,35.0,3.5,Passed,744.736825
19380,-1.15,-1.06,64.0,No,Male,White,5.0,4.0,32.0,2.4,Passed,587.3684059999999
19381,0.82,0.37,61.0,No,Male,White,3.0,3.0,33.0,3.3,Passed,693.157879
19382,-0.32,-0.85,63.0,No,Male,White,4.0,3.0,32.0,3.0,Passed,647.368406
19383,0.0,0.0,62.0,Yes,Male,White,5.0,3.0,37.0,3.8,Passed,806.3157709999999
19384,0.81,1.28,66.0,No,Female,White,5.0,3.0,44.0,3.6,Passed,896.842082
19385,1.11,0.75,67.0,No,Female,White,3.0,4.0,46.0,2.4,Passed,808.421028
19386,1.23,0.44,69.0,No,Male,White,5.0,5.0,46.0,3.7,Passed,938.421028
19387,1.11,1.37,70.0,No,Female,White,3.0,3.0,43.0,3.8,Passed,901.052609
19388,1.18,1.02,68.0,No,Female,White,3.0,3.0,32.0,2.9,Passed,637.3684059999999
19389,-1.22,-1.33,51.0,No,Female,White,2.0,3.0,33.0,2.9,Failed_or_not_attempted,653.157879
19390,1.55,1.89,68.0,Yes,Male,White,3.0,4.0,27.0,3.4,Passed,608.421041
19391,0.94,1.06,69.0,No,Male,White,4.0,5.0,46.0,3.3,Passed,898.421028
19392,1.94,1.22,51.0,No,Female,White,4.0,3.0,48.0,2.8,Passed,879.999974
19393,0.84,-0.52,68.0,Yes,Female,White,3.0,4.0,38.0,3.6,Passed,802.105244
19394,-0.43,0.4,44.0,No,Female,White,4.0,4.0,33.0,3.6,Passed,723.157879
19395,0.03,-0.32,63.0,No,Female,White,4.0,4.0,40.0,2.9,Passed,763.68419
19396,0.14,-1.59,64.0,Yes,Female,Other,4.0,3.0,41.0,2.9,Passed,779.473663
19397,0.61,1.93,66.0,No,Male,White,5.0,4.0,40.0,3.6,Passed,833.6841900000001
19398,0.49,0.01,49.0,No,Male,White,5.0,2.0,36.0,3.2,Failed_or_not_attempted,730.526298
19399,0.22,-0.16,65.0,No,Male,White,6.0,4.0,42.0,3.5,Passed,855.263136
19400,1.95,1.57,50.0,No,Female,Black,1.0,4.0,31.0,2.6,Passed,591.578933
19401,-0.1,-0.43,64.0,No,Male,White,5.0,4.0,37.0,3.2,Passed,746.315771
19402,-0.32,0.28,68.0,No,Male,White,3.0,5.0,35.0,2.7,Passed,664.736825
19403,-0.05,-1.18,69.0,No,Male,White,3.0,3.0,41.0,3.4,Passed,829.473663
19404,1.39,1.6,59.0,Yes,Male,White,5.0,4.0,30.0,3.3,Passed,645.78946
19405,-1.05,-1.23,61.0,No,Male,Other,4.0,4.0,28.0,2.8,Passed,564.210514
19406,-1.11,0.0,66.0,No,Female,White,3.0,3.0,41.0,2.6,Passed,749.473663
19407,0.02,-0.27,69.0,No,Male,White,5.0,2.0,40.0,3.4,Passed,813.68419
19408,-1.03,-1.23,68.0,No,Male,White,2.0,4.0,30.5,2.6,Passed,583.6841965
19409,-0.07,-0.73,65.0,Yes,Male,White,5.0,3.0,35.0,2.9,Failed_or_not_attempted,684.736825
19410,-0.71,-0.78,66.0,No,Male,White,3.0,3.0,41.0,2.7,Passed,759.473663
19411,0.8,0.93,64.0,No,Male,White,4.0,3.0,30.5,3.7,Passed,693.6841965
19412,0.02,-0.13,68.0,No,Male,White,4.0,3.0,34.0,3.3,Passed,708.9473519999999
19414,0.0,0.0,67.0,No,Male,White,3.0,4.0,38.5,3.2,Failed_or_not_attempted,769.9999805
19415,-1.0,0.0,68.0,No,Male,White,6.0,5.0,44.0,3.5,Passed,886.842082
19416,0.0,0.0,65.0,No,Female,White,4.0,4.0,41.0,3.3,Passed,819.473663
19417,-1.25,-0.85,67.0,No,Female,Other,5.0,3.0,30.0,2.8,Passed,595.78946
19418,1.1,1.08,56.0,No,Female,White,4.0,3.0,39.0,3.5,Passed,807.8947169999999
19419,-0.16,-0.19,62.0,Yes,Male,White,3.0,4.0,36.0,3.0,Passed,710.526298
19420,0.6,0.44,68.0,No,Female,White,6.0,3.0,48.0,3.5,Passed,949.999974
19421,0.11,0.72,68.0,No,Male,White,3.0,4.0,38.0,3.6,Passed,802.105244
19422,0.83,0.0,64.0,Yes,Female,Other,4.0,3.0,38.0,3.8,Failed_or_not_attempted,822.105244
19423,-1.81,-1.74,69.0,No,Male,Other,6.0,4.0,35.0,3.3,Passed,724.736825
19424,1.11,0.0,54.0,No,Male,White,4.0,2.0,36.0,3.7,Failed_or_not_attempted,780.526298
19425,1.44,1.66,69.0,No,Male,White,3.0,4.0,33.0,2.9,Passed,653.157879
19426,1.25,0.63,69.0,No,Male,White,6.0,4.0,43.0,3.5,Passed,871.052609
19427,-0.39,-0.63,63.0,No,Female,White,3.0,2.0,36.5,3.5,Passed,768.4210344999999
19428,-0.4,-1.9,67.0,No,Female,White,2.0,4.0,35.0,2.8,Passed,674.736825
19429,-0.39,-0.85,67.0,No,Female,White,5.0,3.0,37.0,3.9,Passed,816.3157709999999
19430,-0.85,0.0,61.0,Yes,Male,White,3.0,3.0,32.0,2.3,Passed,577.3684059999999
19431,-0.66,-0.97,69.0,No,Male,White,3.0,4.0,36.0,3.8,Passed,790.526298
19432,-0.81,-0.88,67.0,No,Male,White,4.0,3.0,38.0,3.1,Failed_or_not_attempted,752.105244
19433,1.05,0.66,67.0,No,Male,White,6.0,3.0,44.0,3.8,Failed_or_not_attempted,916.842082
19434,-0.39,0.89,67.0,No,Male,White,5.0,4.0,39.0,3.9,Passed,847.8947169999999
19435,0.59,-0.01,68.0,No,Female,Other,2.0,2.0,29.5,3.0,Passed,607.8947235
19436,0.1,0.1,68.0,No,Male,White,5.0,5.0,44.0,3.0,Passed,836.842082
19437,2.39,0.98,67.0,No,Male,White,6.0,3.0,39.0,3.4,Passed,797.8947169999999
19438,0.0,0.0,58.0,No,Female,White,6.0,4.0,35.0,3.5,Failed_or_not_attempted,744.736825
19439,0.83,0.62,68.0,No,Male,White,6.0,5.0,43.0,2.2,Passed,741.052609
19440,0.7,-0.35,67.0,No,Male,White,6.0,5.0,43.0,3.8,Passed,901.052609
19442,0.65,0.0,69.0,No,Female,White,4.0,5.0,43.0,3.3,Passed,851.052609
19443,0.0,0.0,67.0,No,Male,White,6.0,4.0,47.0,3.9,Passed,974.210501
19445,0.85,1.09,69.0,No,Female,White,2.0,4.0,32.0,3.1,Passed,657.368406
19446,-0.02,-1.21,68.0,No,Female,White,4.0,4.0,37.0,3.5,Passed,776.315771
19447,0.3,0.23,69.0,No,Male,White,3.0,3.0,33.0,3.6,Passed,723.157879
19448,0.62,0.41,60.0,No,Male,White,4.0,3.0,41.0,2.5,Failed_or_not_attempted,739.473663
19449,-1.03,-1.38,55.0,No,Female,Other,5.0,1.0,37.0,3.0,Passed,726.315771
19450,-0.59,-0.7,68.0,No,Female,White,3.0,3.0,30.0,3.4,Passed,655.78946
19451,1.39,1.36,68.0,No,Male,Other,3.0,2.0,40.0,3.3,Passed,803.68419
19452,-0.98,-1.43,69.0,No,Male,White,4.0,3.0,41.0,3.0,Passed,789.473663
19453,-0.86,-1.22,69.0,No,Male,White,3.0,4.0,42.0,2.7,Failed_or_not_attempted,775.263136
19454,0.0,0.0,68.0,No,Male,White,6.0,5.0,48.0,4.0,Passed,999.999974
19455,-0.62,-0.25,68.0,No,Male,White,2.0,4.0,36.0,3.0,Passed,710.526298
19456,-1.18,-0.95,54.0,No,Male,White,3.0,4.0,33.0,3.4,Passed,703.157879
19457,0.78,0.04,64.0,No,Male,White,5.0,4.0,36.0,2.7,Passed,680.526298
19458,-0.58,0.0,69.0,No,Male,White,3.0,4.0,39.0,3.4,Failed_or_not_attempted,797.8947169999999
19459,-0.59,-1.12,69.0,No,Male,White,3.0,4.0,34.0,3.0,Passed,678.9473519999999
19460,-0.05,0.25,67.0,No,Male,White,2.0,4.0,32.0,2.4,Failed_or_not_attempted,587.3684059999999
19461,-0.21,0.53,68.0,No,Male,White,4.0,4.0,48.0,3.2,Passed,919.999974
19462,-0.69,-1.08,68.0,No,Male,White,5.0,4.0,45.0,3.7,Passed,922.6315549999999
19463,0.66,0.31,61.0,No,Male,White,4.0,3.0,43.0,3.5,Passed,871.052609
19464,-0.29,0.41,70.0,No,Female,Other,6.0,3.0,30.0,3.4,Passed,655.78946
19465,0.61,0.03,68.0,No,Female,White,3.0,4.0,39.0,3.9,Passed,847.8947169999999
19466,-0.11,-0.08,70.0,No,Male,White,3.0,4.0,41.0,3.4,Passed,829.473663
19467,0.0,0.0,51.0,No,Male,Black,5.0,2.0,37.0,2.3,Failed_or_not_attempted,656.3157709999999
19468,0.74,-0.94,57.0,No,Male,White,4.0,3.0,34.0,2.9,Passed,668.9473519999999
19469,0.86,0.98,67.0,No,Male,White,4.0,3.0,41.0,3.5,Passed,839.473663
19470,0.89,0.87,68.0,No,Male,White,1.0,4.0,35.5,3.6,Passed,762.6315615
19471,0.7,-0.1,66.0,No,Male,Other,4.0,5.0,36.0,3.4,Passed,750.526298
19472,-0.76,-1.84,66.0,Yes,Female,White,3.0,3.0,30.0,2.7,Passed,585.78946
19473,0.31,-0.3,69.0,No,Male,White,5.0,5.0,36.0,3.2,Passed,730.526298
19474,0.9,0.0,67.0,No,Male,White,3.0,4.0,40.0,3.0,Passed,773.68419
19475,3.07,2.98,67.0,No,Female,White,3.0,4.0,44.0,3.8,Passed,916.842082
